JAIN IRRIGATION SYSTEMS Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jainirrigationsystems/JISLD57000,Plastics - Tubes/Pipes/Hoses & Fittings,0,0,2,0,100
JITF Infralogistics Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jitfinfralogistics/JIT01,Logistics,7,2,2,0,69
Jiya Eco Products Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jiyaecoproducts/JEP,Electric Equipment,3,9,1,1,33
JK Agri Genetics Ltd.,https://www.moneycontrol.com/india/stockpricequote/fertilisers/jkagrigenetics/JKA03,Agriculture,7,8,2,0,50
Jammu and Kashmir Bank Ltd.,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/jammukashmirbank/JKB,Bank - Private,12,2,3,0,56
JK Lakshmi Cement Ltd.,https://www.moneycontrol.com/india/stockpricequote/cementmajor/jklakshmicement/JKL01,Cement,3,8,1,0,69
JK Paper Ltd.,https://www.moneycontrol.com/india/stockpricequote/paper/jkpaper/JKP01,Paper & Forest Products,13,0,2,0,88
JK Tyre and Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/tyres/jktyreindustries/JKT01,Auto Ancillaries - Tyres & Rubber Products,9,1,1,0,69
JL Morison (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/personalcare/jlmorisonindia/JLM,Computer Peripherals,12,1,4,0,63
JLA Infraville Shoppers Ltd.,https://www.moneycontrol.com/india/stockpricequote/retail/jlainfravilleshoppers/JIS04,Retailing,9,2,1,0,73
JM Financial Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/jmfinancial/JMF,Finance - Investment,6,4,3,0,56
JMC Projects (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jmcprojectsindia/JMC,Construction - Residential & Commercial Complexes,6,4,2,0,47
JMD Ventures Ltd.,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/jmdventures/AF25,"Film Production, Distribution & Entertainment",12,2,3,0,44
JMG Corporation Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/jmgcorporation/IA03,Plastic Products,3,6,1,0,40
JMJ Fintech Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/jmjfintech/ME15,Finance - NBFC,14,1,2,0,80
JMT Auto Ltd.,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/jmtauto/JMT02,Auto Ancillaries - Gears,1,9,1,1,25
Jocil Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/jocil/J01,Diversified Chemicals,4,4,1,0,50
John Cockerill India Ltd.,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/johncockerillindia/CMI02,Engineering - Industrial Equipments,14,2,3,0,44
Johnson Controls -Hitachi Air Conditioning India Ltd.,https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/johnsoncontrolshitachiairconditioningindia/HHL,Air Conditioners,4,12,2,0,38
Johnson Pharmacare Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/johnsonpharmacare/RWT,Trading,2,5,4,0,42
Joindre Capital Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/joindrecapital/JC05,Finance - Stock Broking,5,7,3,0,60
Jointeca Education Solutions Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/jointecaeducationsolutions/JES01,Software,1,5,0,0,33
Jonjua Overseas Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jonjuaoverseas/JO,IT Services & Consulting,5,2,2,0,73
Josts Engineers Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/jostsengineerscompany/JEC,Engineering - Industrial Equipments,9,2,3,0,63
Joy Realty Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/joyrealty/JR01,Construction & Contracting - Real Estate,2,3,1,0,33
JPT Securities Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/jptsecurities/JPT,Finance - Investment,2,11,2,0,40
JSL Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/jslindustries/jslindustries/JSL,Electric Equipment,10,0,2,0,69
JSW Energy Ltd.,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/jswenergy/JE01,Power Generation/Distribution,8,4,5,0,69
JSW Holdings Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/jswholdings/JSW,Finance - Investment,12,2,2,0,75
JSW Ispat Special Products Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/jswispatspecialproducts/MI16,Iron & Steel,4,10,4,1,24
JSW Steel Ltd.,https://www.moneycontrol.com/india/stockpricequote/steellarge/jswsteel/JSW01,Iron & Steel,4,2,3,0,56
JTEKT India  Ltd.,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/jtektindia/SKS04,Auto Ancillaries - Gears,11,2,1,0,69
JTL Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/jtlind/jtlindustries/JTL01,Iron & Steel,11,2,2,0,88
Jubilant Foodworks Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jubilantfoodworks/JF04,Consumer Food,4,3,4,0,56
Jubilant Industries  Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jubilantindustries/JI10,Pesticides & Agrochemicals,9,3,1,0,69
Jubilant Ingrevia Ltd.,https://www.moneycontrol.com/india/stockpricequote/jubilanting/jubilantingrevia/JI14,Speciality Chemicals,5,5,1,0,63
Jubilant Pharmova Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jubilantpharmova/JO03,Pharmaceuticals & Drugs,3,10,3,0,50
Jullundur Motor Agency Delhi Ltd.,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/jullundurmotoragencydelhi/JMA,Auto Ancillaries - Spare Parts & Accessories,9,1,4,0,63
Jumbo Bag Ltd.,https://www.moneycontrol.com/india/stockpricequote/packaging/jumbobag/JB01,Packaging - Sacks and Bags,7,4,0,0,56
Jupiter Infomedia Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jupiterinfomedia/JI11,BPO/ITeS,11,1,2,0,73
Jupiter Wagons Ltd.,https://www.moneycontrol.com/india/stockpricequote/engineering/jupiterwagons/CEB,Auto Ancillaries - Others,14,0,2,0,75
Just Dial Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/justdial/JD,Online Services,8,2,2,0,69
Justride Enterprises Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/justrideenterprises/TE03,Miscellaneous,7,3,2,0,50
JVL Agro Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/jvlagroindustries/JVL01,Vegetable Oils & Products,6,4,3,1,-1%
Jyothy Labs Ltd.,https://www.moneycontrol.com/india/stockpricequote/personalcare/jyothylabs/JL,Household & Personal Products,12,2,3,0,75
Jyoti Ltd.,https://www.moneycontrol.com/india/stockpricequote/electricequipment/jyoti/J,Electric Equipment,7,5,3,0,38
Jyoti Resins and Adhesives Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/jyotiresinsadhesives/JRA,Speciality Chemicals,10,2,1,0,81
Jyoti Structures Ltd.,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/jyotistructures/JS03,Infrastructure,5,3,4,1,47
Jyotirgamya Enterprises Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/jyotirgamyaenterprises/JE03,Trading,7,3,2,2,40
K K Fincorp Ltd.,https://www.moneycontrol.com/india/stockpricequote/kkfincorp/kkfincorp/KII01,Misc. Commercial Services,3,4,1,0,53
K&R Rail Enginerring Ltd.,https://www.moneycontrol.com/india/stockpricequote/krrailengine/krrailenginerring/GCI02,Transport Infrastructure,10,0,3,0,60
K.P. Energy  Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kpenergy/KEL04,Infrastructure,11,2,1,0,75
Kaarya Facilities & Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kaaryafacilitiesservices/KFS05,Misc. Commercial Services,2,9,0,0,55
Kabra Drugs Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/kabradrugs/KD,Pharmaceuticals & Drugs,0,8,1,0,25
Kabra Extrusion Technik Ltd.,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/kabraextrusiontechnik/KET,Engineering - Industrial Equipments,8,3,0,0,63
Kabsons Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kabsonsindustries/KI12,Gas Distribution,8,0,1,0,63
Kaira Can Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/packaging/kairacancompany/KCC01,Diversified,6,6,1,0,60
Kaiser Corporation Ltd.,https://www.moneycontrol.com/india/stockpricequote/packaging/kaisercorporation/KP09,Diversified,3,7,0,0,60
Kajaria Ceramics Ltd.,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/kajariaceramics/KC06,Ceramics/Marble/Granite/Sanitaryware,4,6,1,0,75
Kaka Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kakaindustries/KI25,Miscellaneous,3,1,1,0,86
Kakatiya Cements Ltd.,https://www.moneycontrol.com/india/stockpricequote/cementmini/kakatiyacements/KC01,Cement,3,6,2,0,38
Kakatiya Textiles Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/kakatiyatextiles/KT,Textiles & Apparel,2,9,1,0,38
Kallam Textiles Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/kallamtextiles/KSM,Textiles & Apparel,4,7,3,0,35
Kalyan Capitals Ltd.,https://www.moneycontrol.com/india/stockpricequote/kalyancapitals/kalyancapitals/AMI,Iron & Steel,8,2,1,0,63
Kalyan Jewellers India Ltd.,https://www.moneycontrol.com/india/stockpricequote/diamondjewellery/kalyanjewellersindia/KJI01,Diamond  &  Jewellery,14,0,4,0,75
Kalyani Forge Ltd.,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/kalyaniforge/KF02,Metals - Castings/Forgings,11,3,1,0,53
Kalyani Investment Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/kalyaniinvestmentcompany/KIC04,Finance - Investment,11,2,0,0,63
Kalyani Steels Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelrolling/kalyanisteels/KS01,Iron & Steel,8,5,1,0,75
Kama Holdings Ltd.,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/kamaholdings/SRF03,Plastic Products - Others,10,5,1,0,69
Kamadgiri Fashion Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/kamadgirifashion/KS02,Textiles & Apparel,8,5,3,1,50
Kamanwala Housing Construction Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/kamanwalahousingconstruction/KHC01,Construction - Residential & Commercial Complexes,5,1,2,0,47
Kamat Hotels (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/hotels/kamathotelsindia/KHI,"Hotel, Resort & Restaurants",5,7,4,0,59
Kamdhenu Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/kamdhenu/KI24,Iron & Steel,7,1,3,0,75
Kamdhenu Ventures Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kamdhenuventures/KV04,Miscellaneous,6,2,3,0,53
Kanani Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/kananiindustries/KI26,Diamond  &  Jewellery,8,6,4,0,53
Kanchi Karpooram Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/kanchikarpooram/KK01,Commodity Chemicals,2,8,0,0,55
Kanco Tea and Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/kancoteaindustries/KTI05,Tea/Coffee,5,3,4,0,63
Kandagiri Spinning Mills Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/kandagirispinningmills/KSM01,Textiles & Apparel,5,2,3,0,53
Kandarp Digi Smart BPO Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kandarpdigismartbpo/KDS,Miscellaneous,5,0,1,0,80
Kanel Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/kanelindustries/KOE02,Agriculture,1,3,2,0,27
Kanishk Steel Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelrolling/kanishksteelindustries/KSI01,Iron & Steel,5,3,3,0,67
Kanoria Chemicals and Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/kanoriachemicalsindustries/KCI01,Speciality Chemicals,2,10,2,0,38
Kanpur Plastipacks Ltd.,https://www.moneycontrol.com/india/stockpricequote/packaging/kanpurplastipacks/KP02,Packaging - Sacks and Bags,2,10,1,0,60
Kansai Nerolac Paints Ltd.,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/kansainerolacpaints/KNP,Paints,10,2,4,0,69
Kanungo Financiers Ltd.,https://www.moneycontrol.com/india/stockpricequote/kanungofinanci/kanungofinanciers/KF18,Finance - Others,3,1,3,0,50
Kapil Cotex Ltd.,https://www.moneycontrol.com/india/stockpricequote/kapilcotexltd/kapilcotex/KCL02,Textiles,7,0,3,0,57
Kapil Raj Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/kapilrajfinancelimited/KRF01,Finance - NBFC,2,0,1,0,42
Kapston Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/kapstonservice/kapstonservices/KFM,Misc. Commercial Services,5,1,1,0,44
Karan Woo-Sin Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/karanwoosin/KWS,Textiles & Apparel,4,4,2,0,50
Karma Energy Ltd.,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/karmaenergy/KE9,Power Generation/Distribution,8,4,3,0,63
Karnataka Bank Ltd.,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/karnatakabank/KB04,Bank - Private,13,0,8,0,71
Karnavati Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/karnavatifinance/KF09,Finance - Investment,5,9,2,0,53
Karnimata Cold Storage Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/karnimatacoldstorage/KCS01,Misc. Commercial Services,4,0,0,0,45
Kartik Investments Trust Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/kartikinvestmentstrust/KIT,Finance - others,4,2,1,0,47
Karur Vysya Bank Ltd.,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/karurvysyabank/KVB,Bank - Private,15,2,6,0,83
Karuturi Global Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/karuturiglobal/KG03,other agriculture products,4,3,2,1,38
Kashyap Tele-Medicines Ltd.,https://www.moneycontrol.com/india/stockpricequote/kashyaptele/kashyaptelemedicines/JO02,Software,4,3,4,0,31
Katare Spinning Mills Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/katarespinningmills/KSM02,Textiles & Apparel,3,2,1,0,50
Kaushalya Infrastructure Development Corporation Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/kaushalyainfrastructuredevelopmentcorporation/KID,Construction - Infrastructure,6,2,5,0,50
Kaveri Seed Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kaveriseedcompany/KSC01,Agriculture,7,0,3,0,75
Kavveri Telecom Products Ltd.,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/kavveritelecomproducts/KTP,Telecommunication - Equipment,5,1,3,0,44
Kay Power and Paper Ltd.,https://www.moneycontrol.com/india/stockpricequote/paper/kaypowerpaper/KPP02,Paper & Forest Products,10,5,4,0,50
Kaya Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kaya/K03,Miscellaneous,3,6,2,0,38
Kaycee Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/electricequipment/kayceeindustries/KI16,Electric Equipment,10,2,2,0,75
Kaynes Technology India Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kaynestechnologyindia/KTI,Miscellaneous,11,1,3,0,73
KBC Global Ltd.,https://www.moneycontrol.com/india/stockpricequote/kbcglobal/kbcglobal/KC19,Construction - Real Estate,6,5,2,0,31
KBS India Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/kbsindia/KBS,Finance - Stock Broking,2,7,2,1,38
KCD Industries India Ltd.,https://www.moneycontrol.com/india/stockpricequote/kcdindustries/kcdindustriesindia/RII01,Construction - Real Estate,9,2,1,0,60
KCK Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesapparel/kckindustries/KI13,Textiles & Apparel,3,3,0,0,55
KCL Infra Projects Ltd.,https://www.moneycontrol.com/india/stockpricequote/kclinfra/kclinfraprojects/KC11,Construction - Real Estate,6,1,2,0,56
KCP Ltd.,https://www.moneycontrol.com/india/stockpricequote/cementmajor/kcp/KCP,Cement,6,5,1,0,44
KCP Sugar Ind Corp Ltd.,https://www.moneycontrol.com/india/stockpricequote/sugar/kcpsugarindcorp/KCP01,Sugar,11,0,5,0,69
KDDL Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kddl/KDD,Watches & Accessories,11,1,3,0,69
KEC International Ltd.,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/kecinternational/KEC04,Engineering - Construction,5,6,2,0,44
Keerthi Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/cementmini/keerthiindustries/KI27,Cement,0,13,2,0,38
Keerti Knowledge & Skills Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/keertiknowledgeskills/KKS,IT - Education,5,4,3,0,56
KEI Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/keiindustries/KEI,Cables,11,3,2,0,75
KANORIA ENERGY & INFRASTRUCTURE Ltd.,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/kanoriaenergyinfrastructure/AI74,Cement,7,1,4,0,60
Kellton Tech Solutions Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kelltontechsolutions/VMF,IT Services & Consulting,6,7,4,0,50
KELTECH Energies Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/keltechenergies/KEL03,Speciality Chemicals,13,2,2,0,75
Kemistar Corporation Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/kemistarcorporation/IA02,Speciality Chemicals,7,6,0,0,53
Kemp and Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/kempcompany/KC12,"Plastics - Pet Bottels, Jars & Containers",9,2,1,0,56
Ken Financial Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/kenfinancialservices/KFS02,Finance - Leasing & Hire Purchase,6,6,2,0,53
Kennametal India Ltd.,https://www.moneycontrol.com/india/stockpricequote/machinetools/kennametalindia/WI06,Engineering,6,3,2,0,69
Kenvi Jewels Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kenvijewelslimited/KJ,Diamond  &  Jewellery,11,0,2,0,69
Kerala Ayurveda Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/keralaayurveda/KA01,Pharmaceuticals & Drugs,2,8,2,1,24
Kernex Microsystems (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kernexmicrosystemsindia/KMI,IT Services & Consulting,5,4,3,0,25
Kesar Enterprises Ltd.,https://www.moneycontrol.com/india/stockpricequote/sugar/kesarenterprises/KE01,Diversified,5,5,3,0,31
Kesar India Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructionresidentialcommercialcomplexes/kesarindia/KI20,Construction - Residential & Commercial Complexes,3,2,2,0,73
Kesar Petroproducts Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/kesarpetroproducts/KP04,Commodity Chemicals,6,6,2,0,44
Kesar Terminals and Infrastructure Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kesarterminalsinfrastructure/KTI04,Logistics,4,3,4,0,50
Shri Keshav Cements And Infra Ltd.,https://www.moneycontrol.com/india/stockpricequote/cementmini/shrikeshavcementsandinfra/KU,Cement,6,6,3,0,44
Kesoram Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/diversified/kesoramindustries/KI08,Diversified,4,9,2,0,47
Kewal Kiran Clothing Ltd.,https://www.moneycontrol.com/india/stockpricequote/retail/kewalkiranclothing/KKC02,Textiles & Apparel,13,0,2,0,88
Key Corporation Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/keycorporation/KC04,Finance - NBFC,2,4,2,0,56
Keynote Financial Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/keynotefinancialservices/KCS,Finance - Investment,5,1,5,0,50
Keystone Realtors Ltd.,https://www.moneycontrol.com/india/stockpricequote/keystonereal/keystonerealtors/KR05,Construction - Residential & Commercial Complexes,4,5,1,0,64
KFA Corporation Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kfacorporation/KFA,IT Services & Consulting,5,7,3,0,44
KFin Technologies Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kfintechnologies/KT07,Miscellaneous,10,3,2,0,64
KG Denim Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesdenim/kgdenim/KGD,Textiles & Apparel,3,11,2,0,24
KG Petrochem Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/kgpetrochem/KGP,Textiles & Apparel,5,7,1,0,67
KGN Enterprises Ltd.,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/kgnenterprises/KGN02,Agriculture,7,5,1,1,57
Khadim India Ltd.,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/khadimindialimited/KIL,Footwear,9,6,3,0,50
Khaitan (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/khaitanindia/KI18,Trading,8,1,0,0,50
Khaitan Chemicals and Fertilizers Ltd.,https://www.moneycontrol.com/india/stockpricequote/fertilisers/khaitanchemicalsfertilizers/KCF,Commodity Chemicals,3,11,1,0,63
Khandelwal Ext Ltd.,https://www.moneycontrol.com/india/stockpricequote/khandelext/khandelwalext/KE07,Other agriculture products,5,1,3,0,40
Khandwala Securities Ltd.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/khandwalasecurities/KS15,Finance - Stock Broking,9,2,1,0,60
Khazanchi Jewellers Ltd.,https://www.moneycontrol.com/india/stockpricequote/diamondjewellery/khazanchijewellers/KJ01,Diamond  &  Jewellery,7,3,1,0,75
Khemani Distributors & Marketing Ltd.,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/khemanidistributorsmarketing/KDM,Trading,4,6,1,0,55
KHFM Hospitality and Facility Management Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/khfmhospitalit/khfmhospitalityfacilitymanagementservices/KHF01,"Hotel, Resort & Restaurants",3,1,2,0,71
Khoday India Ltd.,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/khodayindia/KI19,Breweries & Distilleries,3,11,3,0,35
Khoobsurat Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/khoobsurat/K02,Trading,7,3,1,0,50
Khyati Multimedia Entertainment Ltd.,https://www.moneycontrol.com/india/stockpricequote/hotels/khyatimultimediaentertainment/KME,"Film Production, Distribution & Entertainment",5,5,1,0,40
KIC Metaliks Ltd.,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/kicmetaliks/KIC03,Iron & Steel,4,5,1,0,47
Kiduja India Ltd.,https://www.moneycontrol.com/india/stockpricequote/kidujaindia/kidujaindia/KI28,Finance - Investment,2,3,3,0,40
KIFS Financial Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/kifsfinancialservices/KIF03,Finance - NBFC,3,4,1,0,44
Kilburn Engineering Ltd.,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/kilburnengineering/KE03,Engineering - Industrial Equipments,11,2,2,0,63
Kilitch Drugs (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/kilitchdrugsindia/KDI,Pharmaceuticals & Drugs,11,1,2,0,81
Kilpest India Ltd.,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/kilpestindia/KI17,Pesticides & Agrochemicals,9,4,1,0,75
Kimia Biosciences Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/kimiabiosciences/LO,Pharmaceuticals & Drugs,3,12,2,0,24
Kinetic Engineering Ltd.,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/kineticengineering/KE,Auto Ancillaries,8,2,1,0,44
Kinetic Trust Ltd.,https://www.moneycontrol.com/india/stockpricequote/kinetictrust/kinetictrust/KT01,Finance - Investment,5,2,3,0,40
Kingfa Science & Technology Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/kingfasciencetechnology/HSS,Plastic Products - Others,14,1,4,0,81
Kings Infra Ventures Ltd.,https://www.moneycontrol.com/india/stockpricequote/aquaculture/kingsinfraventures/VAF01,Infrastructure,6,1,1,0,100
KIOCL Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/kiocl/KIO,Iron & Steel,5,9,2,0,38
Kiran Print Pack Ltd.,https://www.moneycontrol.com/india/stockpricequote/printingstationery/kiranprintpack/KPP01,Printing & Stationery,3,4,3,0,33
Kiran Syntex Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/kiransyntex/KS07,Textiles - Spinning - Synthetic Blended,2,6,3,0,31
Kiran Vyapar Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/kiranvyapar/KV02,Finance - Investment,6,2,5,0,67
Kiri Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/dyespigments/kiriindustries/KDC01,Dyes & Pigments,4,7,0,0,44
Kirloskar Electric Co Ltd.,https://www.moneycontrol.com/india/stockpricequote/electricequipment/kirloskarelectricco/KEC02,Electric Equipment,1,5,1,0,44
Kirloskar Brothers Ltd.,https://www.moneycontrol.com/india/stockpricequote/pumps/kirloskarbrothers/KB02,Engineering - Industrial Equipments,7,5,2,0,56
Kirloskar Ferrous Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelpigiron/kirloskarferrousindustries/KFI01,Metals - Castings/Forgings,5,3,1,0,69
Kirloskar Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/kirloskarind/kirloskarindustries/KOE,Power Generation/Distribution,5,5,2,0,63
Kirloskar Oil Engines Ltd.,https://www.moneycontrol.com/india/stockpricequote/engines/kirloskaroilengines/KOE03,Engineering - Industrial Equipments,11,1,5,0,69
Kirloskar Pneumatic Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/compressors/kirloskarpneumaticcompany/KGK,Compressors / Pumps,9,2,0,0,56
Kisan Mouldings Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/kisanmouldings/KM01,Plastics - Tubes/Pipes/Hoses & Fittings,4,5,1,0,50
Kitex Garments Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/kitexgarments/KG01,Textiles & Apparel,7,6,1,0,63
KJMC Corporate Advisors (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/kjmccorporateadvisorsindia/KJM01,Finance - Stock Broking,9,1,2,0,56
KJMC Financial Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/kjmcfinser/kjmcfinancialservices/KJM,Finance - NBFC,5,3,4,0,38
Kkalpana Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/kkalpanaindustries/KI30,Plastic Products - Others,1,11,0,0,47
